Sample Name,Group,16_00437621316582,17_021539190698192,18_038469966740735,18_29915765289428,18_63043828897158,18_87945690818552,18_943778909567843,19_040493421214805,19_474581287930274,19_818649976409603,20_027125485809925,20_27273847984408,20_735655993963665,21_03210803631831,21_71582930980667,23_046802155681995,23_113828661682174,23_250824633399212,26_026412194363427,27_036017014047825,28_018061675130813,29_026455176139415,30_006957264128975,31_019984632988365,31_89889413000135,32_00170043491149,32_33321580412351,32_60752108307145,33_02202720738772,34_00636606343038,36_02339586738144,36_650054482047494,36_92306640239029,37_036021571234905,37_41388027361174,37_6612417965136,38_03511365400825,38_55888463060589,39_033349225225116,39_706763348791256,40_475118622101256,41_04415283341386,42_03601686935325,43_03951897059186,44_03017734760852,45_008868089156195,46_00791785884077,47_03943043390883,48_051959836155405,49_03112913130199,51_04295441696511,55_05111068510396,57_063219036778044,58_07318378169249,58_92344871141535,59_06488587433791,59_535157062450864,59_71109243767769,59_900685519345515,60_0649814509761,60_50004167163544,60_576456648602075,60_74803674544688,61_044760937989814,61_47279262432062,62_03885118015778,63_0277958134563,65_04361452584185,67_06572643052529,68_06440681522896,69_08061619640962,70_08472827423351,71_07052534702412,72_05928309819996,73_06423039220043,75_0527162274278,76_06363393036085,76_29814992361801,76_44232564270045,77_06072271852115,80_06379658147432,81_07685748954505,82_07718224047525,83_08584474209657,85_09121514164325,89_06388226580643,91_04449265203984,93_0722331054906,95_06213227075666,103_0848354647663,107_09354877148769,118_0824567602173,137_1428004492334,138_14489433986319,142_08631868840266,149_10260909246887,155_1276431584651,179_15655540047732,181_03270615346293,203_95757167880078,204_96471575425133,231_02825983202965,235_09867371065695,235_23102056103093,281_0744483600849,297_08713715467803,329_8584703933104,330_853184655146,355_0824946748945,356_07955734463087,357_06544940746784,358_0521308575993,369_1637409906499,371_10167280665445,372_08009757053134,373_08051427041875,374_05372959944924,375_04686435781304,429_0919133669904,430_05858392387927,431_0338918422529,443_04198484160145,445_0972017708983,447_05657737924486,517_0325219174968,518_0392964367509,533_0672614483142,575_8644098061574
Id_11,0,0.0,287.6666666666667,9695.0,0.0,231.66666666666666,1803.6666666666667,127.0,202161.66666666666,355919.6666666667,409.0,10506.666666666666,4134.333333333333,767.0,6379.333333333333,649.3333333333334,0.0,0.0,0.0,581.3333333333334,479.6666666666667,177.33333333333334,7295.0,4998.333333333333,688.3333333333334,0.0,54678.666666666664,0.0,0.0,5642.0,403.6666666666667,0.0,354.3333333333333,576.6666666666666,299565.6666666667,0.0,97185.33333333333,2801.6666666666665,547.3333333333334,4644.666666666667,473.6666666666667,0.0,2958.3333333333335,929.0,6345.333333333333,894.6666666666666,7315.0,303.3333333333333,1915.0,0.0,73.0,293.3333333333333,3704.6666666666665,1445.3333333333333,81.66666666666667,100.33333333333333,151081.66666666666,0.0,0.0,0.0,5792.0,0.0,0.0,0.0,1528.3333333333333,0.0,341.6666666666667,631.3333333333334,0.0,0.0,0.0,2841.0,223.33333333333334,409.6666666666667,0.0,170.66666666666666,606.6666666666666,0.0,0.0,0.0,180.0,0.0,91.33333333333333,0.0,0.0,232.33333333333334,372.0,0.0,0.0,1295.6666666666667,139.66666666666666,0.0,329.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4066.6666666666665,295.6666666666667,0.0,0.0,0.0,0.0,0.0,149.0,2208.0,291.3333333333333,39.666666666666664,0.0,0.0,0.0,192.33333333333334,0.0,103.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Id_12,1,0.0,216.66666666666666,5311.0,0.0,0.0,1919.6666666666667,444.3333333333333,199145.33333333334,358862.6666666667,705.3333333333334,9988.666666666666,3088.6666666666665,190.33333333333334,6256.666666666667,571.0,144.33333333333334,0.0,0.0,0.0,396.0,208.33333333333334,7987.333333333333,5014.666666666667,324.0,0.0,52162.0,0.0,0.0,4726.333333333333,339.6666666666667,0.0,279.6666666666667,499.6666666666667,303633.3333333333,0.0,64404.0,2232.3333333333335,296.3333333333333,4494.666666666667,402.0,0.0,2602.6666666666665,390.6666666666667,2973.3333333333335,359.6666666666667,10352.0,272.3333333333333,1738.6666666666667,0.0,0.0,181.66666666666666,2382.6666666666665,522.3333333333334,0.0,0.0,45206.0,0.0,0.0,0.0,1672.6666666666667,0.0,0.0,0.0,342.6666666666667,0.0,0.0,502.0,0.0,127.0,0.0,4414.666666666667,327.0,193.66666666666666,0.0,182.0,143.66666666666666,0.0,0.0,0.0,0.0,0.0,253.33333333333334,0.0,0.0,47.0,0.0,0.0,35.333333333333336,0.0,0.0,0.0,0.0,219.66666666666666,0.0,0.0,119.66666666666667,0.0,0.0,45.0,3254.6666666666665,244.0,0.0,0.0,0.0,0.0,0.0,38.0,1790.0,413.0,150.0,47.333333333333336,0.0,0.0,316.0,36.666666666666664,133.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Id_13,1,0.0,247.66666666666666,4942.0,0.0,0.0,1683.6666666666667,0.0,201826.33333333334,371712.6666666667,0.0,9841.666666666666,1871.0,464.6666666666667,6090.0,673.0,0.0,0.0,0.0,0.0,343.0,194.33333333333334,7590.333333333333,4857.666666666667,285.0,0.0,47192.0,0.0,0.0,6735.333333333333,379.6666666666667,0.0,291.0,572.3333333333334,299563.6666666667,0.0,92861.66666666667,2802.3333333333335,382.0,4697.333333333333,457.0,0.0,2466.3333333333335,328.0,4344.666666666667,345.6666666666667,8305.666666666666,282.0,3412.0,97.33333333333333,0.0,305.0,3578.6666666666665,310.6666666666667,0.0,0.0,44298.0,0.0,0.0,0.0,1713.3333333333333,0.0,0.0,0.0,1353.6666666666667,0.0,201.0,558.0,0.0,99.33333333333333,0.0,4180.333333333333,294.3333333333333,344.3333333333333,0.0,156.0,196.33333333333334,0.0,0.0,0.0,0.0,0.0,163.66666666666666,0.0,0.0,0.0,334.0,0.0,0.0,0.0,0.0,0.0,0.0,137.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,3665.0,266.0,0.0,0.0,0.0,150.0,129.66666666666666,43.333333333333336,2087.6666666666665,259.6666666666667,40.333333333333336,0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Id_14,1,0.0,255.0,4350.666666666667,0.0,317.0,1891.3333333333333,283.6666666666667,198760.0,353616.3333333333,342.6666666666667,8620.333333333334,0.0,686.0,6088.0,564.3333333333334,156.33333333333334,0.0,0.0,0.0,760.3333333333334,226.0,10685.666666666666,5140.0,276.6666666666667,0.0,51683.666666666664,0.0,0.0,6220.0,438.0,0.0,295.3333333333333,564.6666666666666,303698.3333333333,0.0,93095.66666666667,2715.6666666666665,645.3333333333334,5076.666666666667,396.3333333333333,0.0,4407.666666666667,434.3333333333333,6450.333333333333,535.0,16399.333333333332,441.6666666666667,15607.666666666666,504.6666666666667,0.0,274.6666666666667,3178.0,737.6666666666666,0.0,0.0,23475.333333333332,0.0,0.0,0.0,939.3333333333334,0.0,0.0,0.0,421.3333333333333,0.0,0.0,690.0,615.3333333333334,181.0,0.0,5614.333333333333,378.3333333333333,332.3333333333333,0.0,240.66666666666666,122.66666666666667,0.0,0.0,0.0,0.0,0.0,2187.6666666666665,199.33333333333334,0.0,0.0,159.0,0.0,47.333333333333336,426.3333333333333,0.0,0.0,0.0,2079.0,232.0,0.0,39.333333333333336,0.0,0.0,0.0,2581.3333333333335,192.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1531.3333333333333,126.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Id_15,1,0.0,2472.6666666666665,53395.0,129.66666666666666,427.3333333333333,1577.3333333333333,2338.6666666666665,197889.0,342933.3333333333,0.0,7746.0,3556.3333333333335,733.6666666666666,6354.666666666667,945.3333333333334,144.0,0.0,0.0,0.0,836.0,216.0,6433.666666666667,9419.0,1403.3333333333333,0.0,78633.33333333333,0.0,0.0,3202.6666666666665,552.0,0.0,424.0,870.6666666666666,288348.3333333333,161.33333333333334,175213.33333333334,3198.6666666666665,1363.6666666666667,5911.0,227.66666666666666,49.0,3899.0,439.0,6230.666666666667,926.6666666666666,9527.0,354.0,8759.0,335.3333333333333,0.0,224.0,4805.0,1188.0,83.33333333333333,0.0,140732.0,148.0,0.0,0.0,5559.333333333333,0.0,0.0,0.0,1226.3333333333333,0.0,229.66666666666666,718.3333333333334,123.0,291.0,182.0,8299.0,598.0,477.0,0.0,249.0,3083.6666666666665,568.0,0.0,120.0,225.0,0.0,309.6666666666667,0.0,645.0,161.0,474.0,0.0,104.0,0.0,0.0,0.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,774.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536.6666666666666,139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Id_16,1,0.0,240.66666666666666,6309.666666666667,0.0,112.33333333333333,1699.3333333333333,0.0,202430.66666666666,368202.6666666667,0.0,9673.0,3380.3333333333335,356.6666666666667,5789.666666666667,662.3333333333334,0.0,0.0,0.0,0.0,339.3333333333333,226.0,7653.666666666667,4847.666666666667,264.3333333333333,0.0,53531.333333333336,0.0,0.0,13213.333333333334,502.6666666666667,0.0,340.6666666666667,550.3333333333334,302485.6666666667,0.0,80679.33333333333,2668.0,279.3333333333333,4617.666666666667,162.0,0.0,2142.3333333333335,359.6666666666667,3351.0,318.0,7229.666666666667,204.0,858.6666666666666,0.0,0.0,526.6666666666666,3139.6666666666665,223.0,0.0,0.0,36203.0,0.0,0.0,0.0,1410.0,0.0,0.0,0.0,420.6666666666667,0.0,0.0,471.3333333333333,0.0,0.0,0.0,2832.6666666666665,205.33333333333334,0.0,0.0,0.0,185.66666666666666,0.0,0.0,0.0,0.0,108.33333333333333,379.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.0,0.0,0.0,0.0,0.0,0.0,0.0,4452.666666666667,316.0,0.0,0.0,0.0,0.0,0.0,155.66666666666666,2381.3333333333335,433.6666666666667,182.0,40.0,0.0,0.0,292.6666666666667,67.66666666666667,243.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Id_17,0,0.0,1703.0,49989.0,210.33333333333334,487.3333333333333,1550.3333333333333,2630.3333333333335,195896.33333333334,355585.3333333333,259.3333333333333,9467.0,2679.6666666666665,1648.3333333333333,6480.0,632.6666666666666,166.33333333333334,0.0,0.0,0.0,334.0,219.33333333333334,8791.333333333334,10004.333333333334,636.6666666666666,0.0,55740.333333333336,0.0,0.0,10686.0,560.3333333333334,0.0,352.0,1877.0,295790.3333333333,0.0,117324.66666666667,3189.0,862.6666666666666,5236.333333333333,494.3333333333333,128.33333333333334,2438.0,506.6666666666667,3612.3333333333335,449.3333333333333,9196.666666666666,336.6666666666667,1111.0,0.0,0.0,477.3333333333333,3955.0,620.0,0.0,152.33333333333334,117656.0,0.0,0.0,0.0,4562.0,0.0,0.0,0.0,1549.0,0.0,279.0,867.0,0.0,192.66666666666666,0.0,5041.666666666667,357.0,170.0,0.0,217.33333333333334,710.0,0.0,0.0,0.0,138.0,0.0,508.0,0.0,351.3333333333333,0.0,303.0,0.0,0.0,294.3333333333333,0.0,0.0,82.66666666666667,513.6666666666666,0.0,0.0,2304.3333333333335,128.66666666666666,0.0,0.0,1107.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.3333333333334,8455.666666666666,2858.6666666666665,1987.6666666666667,568.0,0.0,5752.0,1931.3333333333333,3410.6666666666665,897.3333333333334,542.0,0.0,0.0,0.0,39.666666666666664,65.33333333333333,0.0,304.3333333333333,114.66666666666667,262.3333333333333,0.0
Id_18,1,0.0,206.0,4351.0,0.0,126.33333333333333,1148.6666666666667,1814.6666666666667,208472.0,348681.3333333333,0.0,8250.333333333334,1064.0,1417.0,5637.666666666667,520.3333333333334,0.0,0.0,0.0,0.0,670.0,181.66666666666666,5542.666666666667,4357.666666666667,584.0,0.0,35686.0,0.0,0.0,3313.6666666666665,274.0,0.0,294.6666666666667,675.6666666666666,301146.0,0.0,122629.66666666667,2805.3333333333335,280.3333333333333,5085.666666666667,294.0,0.0,2904.0,321.0,3745.3333333333335,497.6666666666667,7843.666666666667,269.6666666666667,13802.333333333334,428.0,0.0,168.33333333333334,4451.666666666667,390.3333333333333,0.0,0.0,57520.0,0.0,0.0,0.0,2199.3333333333335,0.0,0.0,0.0,721.6666666666666,0.0,155.33333333333334,617.0,173.0,164.0,0.0,6547.0,446.3333333333333,270.3333333333333,0.0,98.33333333333333,175.0,0.0,0.0,0.0,0.0,0.0,220.66666666666666,0.0,219.66666666666666,0.0,248.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,184.33333333333334,0.0,0.0,0.0,125.66666666666667,0.0,0.0,3034.0,249.0,0.0,0.0,0.0,395.0,302.3333333333333,0.0,1847.6666666666667,193.0,0.0,0.0,0.0,0.0,155.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Id_19,0,0.0,272.0,9122.666666666666,0.0,0.0,1699.3333333333333,373.3333333333333,203464.33333333334,369016.3333333333,247.0,10740.0,2156.0,891.0,6045.666666666667,466.6666666666667,0.0,0.0,0.0,202.33333333333334,185.33333333333334,201.0,7634.666666666667,4762.666666666667,474.6666666666667,0.0,52014.333333333336,0.0,0.0,12746.666666666666,495.3333333333333,0.0,315.6666666666667,521.3333333333334,307178.3333333333,0.0,80778.66666666667,2623.6666666666665,143.33333333333334,4483.666666666667,329.3333333333333,0.0,2745.0,492.3333333333333,1954.0,448.0,8266.0,251.66666666666666,5031.0,220.33333333333334,0.0,490.0,3003.3333333333335,289.6666666666667,0.0,0.0,84822.66666666667,0.0,0.0,0.0,3199.3333333333335,0.0,0.0,0.0,648.3333333333334,0.0,83.66666666666667,884.0,0.0,195.66666666666666,39.666666666666664,7898.333333333333,527.0,181.0,0.0,173.0,293.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674.0,186.0,0.0,208.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.66666666666666,5482.333333333333,406.0,0.0,0.0,0.0,0.0,0.0,173.33333333333334,2938.0,36.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Id_20,0,0.0,303.3333333333333,12377.0,0.0,0.0,1678.6666666666667,0.0,204624.0,369652.6666666667,0.0,10031.333333333334,2055.0,649.3333333333334,5960.666666666667,603.0,0.0,0.0,0.0,839.6666666666666,318.0,170.0,7482.333333333333,4843.333333333333,568.0,0.0,49758.333333333336,0.0,0.0,9730.333333333334,452.0,0.0,333.0,538.0,305815.0,0.0,82097.33333333333,2691.3333333333335,540.3333333333334,4505.666666666667,416.0,0.0,3271.6666666666665,1184.6666666666667,3720.6666666666665,890.6666666666666,8363.666666666666,270.6666666666667,670.6666666666666,0.0,0.0,418.3333333333333,3218.6666666666665,413.6666666666667,0.0,0.0,131730.33333333334,0.0,0.0,0.0,5038.333333333333,0.0,0.0,0.0,1443.6666666666667,0.0,233.0,772.3333333333334,0.0,255.33333333333334,167.66666666666666,9772.333333333334,654.0,163.33333333333334,0.0,162.0,706.3333333333334,0.0,0.0,0.0,137.0,0.0,40.333333333333336,0.0,0.0,0.0,300.6666666666667,0.0,0.0,754.0,0.0,0.0,155.66666666666666,32.0,0.0,0.0,0.0,0.0,0.0,0.0,3527.0,259.6666666666667,0.0,0.0,0.0,0.0,0.0,87.0,1937.0,237.66666666666666,0.0,0.0,0.0,0.0,155.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Id_21,0,0.0,267.0,5136.0,0.0,0.0,1804.0,0.0,200788.33333333334,362433.3333333333,0.0,10631.666666666666,2444.6666666666665,0.0,6111.666666666667,600.6666666666666,142.33333333333334,0.0,0.0,0.0,762.6666666666666,211.66666666666666,7850.666666666667,5067.666666666667,448.0,0.0,60137.0,0.0,0.0,5665.666666666667,453.6666666666667,0.0,363.6666666666667,575.0,299241.6666666667,0.0,84781.0,2681.6666666666665,281.0,4983.0,450.0,0.0,5274.666666666667,499.3333333333333,13652.333333333334,730.6666666666666,7916.0,280.3333333333333,20995.0,622.3333333333334,0.0,252.33333333333334,3235.3333333333335,1215.0,0.0,0.0,62335.333333333336,0.0,0.0,0.0,2328.6666666666665,0.0,0.0,0.0,5169.333333333333,0.0,319.0,536.3333333333334,168.33333333333334,104.33333333333333,0.0,4162.333333333333,315.3333333333333,573.6666666666666,0.0,222.0,3491.3333333333335,363.6666666666667,0.0,0.0,96.33333333333333,0.0,100.0,0.0,0.0,0.0,740.3333333333334,0.0,0.0,499.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4414.666666666667,336.6666666666667,0.0,0.0,0.0,0.0,0.0,171.0,2459.0,982.3333333333334,385.0,238.33333333333334,0.0,0.0,677.6666666666666,228.66666666666666,434.6666666666667,94.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Id_22,0,0.0,243.0,7438.666666666667,0.0,288.6666666666667,1593.3333333333333,0.0,207111.0,367300.3333333333,0.0,10594.0,1994.3333333333333,649.0,5684.333333333333,758.6666666666666,0.0,0.0,0.0,0.0,339.6666666666667,203.66666666666666,7407.333333333333,4785.666666666667,535.0,0.0,46725.0,0.0,0.0,9341.666666666666,402.3333333333333,0.0,347.6666666666667,566.6666666666666,300530.3333333333,0.0,88149.33333333333,2893.3333333333335,367.6666666666667,4625.666666666667,488.0,0.0,2739.6666666666665,420.0,5926.0,493.0,8028.0,270.3333333333333,1419.6666666666667,0.0,0.0,381.3333333333333,3908.6666666666665,700.3333333333334,0.0,0.0,124011.0,0.0,0.0,0.0,4730.0,0.0,0.0,0.0,3709.6666666666665,0.0,347.3333333333333,2617.3333333333335,243.66666666666666,162.0,0.0,6347.0,434.3333333333333,201.33333333333334,0.0,220.66666666666666,1562.0,0.0,0.0,0.0,164.66666666666666,0.0,192.33333333333334,0.0,0.0,0.0,324.0,0.0,0.0,747.3333333333334,0.0,0.0,0.0,139.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,3976.6666666666665,299.0,0.0,0.0,0.0,0.0,0.0,128.0,2273.6666666666665,144.33333333333334,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Id_23,1,0.0,268.3333333333333,5394.333333333333,0.0,0.0,1898.3333333333333,504.6666666666667,202124.33333333334,352536.6666666667,0.0,9721.666666666666,3944.3333333333335,453.3333333333333,6093.333333333333,393.3333333333333,107.0,0.0,0.0,0.0,457.6666666666667,209.0,7464.666666666667,5032.333333333333,388.0,0.0,48037.0,0.0,0.0,5062.0,387.6666666666667,0.0,306.3333333333333,562.3333333333334,306063.3333333333,0.0,90911.0,2566.3333333333335,377.0,4790.666666666667,149.66666666666666,0.0,2374.0,385.0,4083.3333333333335,388.6666666666667,10242.333333333334,282.0,2803.0,0.0,0.0,191.66666666666666,2967.0,271.6666666666667,0.0,0.0,57307.333333333336,0.0,0.0,0.0,2203.0,0.0,0.0,0.0,1657.0,0.0,143.0,624.6666666666666,0.0,39.333333333333336,0.0,4272.0,275.6666666666667,647.3333333333334,0.0,176.33333333333334,144.33333333333334,0.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,678.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,145.33333333333334,0.0,0.0,0.0,0.0,0.0,240.66666666666666,4393.0,324.0,0.0,0.0,0.0,126.0,46.333333333333336,144.66666666666666,2665.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Id_24,1,0.0,281.6666666666667,14354.0,0.0,171.33333333333334,1582.3333333333333,98.66666666666667,205981.33333333334,369290.0,270.3333333333333,10268.0,3140.6666666666665,1033.0,5768.666666666667,613.3333333333334,0.0,0.0,0.0,0.0,341.6666666666667,235.0,7327.666666666667,4929.666666666667,371.0,0.0,44419.333333333336,0.0,0.0,3754.6666666666665,352.0,0.0,326.3333333333333,530.6666666666666,304857.6666666667,34.333333333333336,79385.66666666667,2717.6666666666665,374.3333333333333,4654.333333333333,180.66666666666666,0.0,3097.6666666666665,402.3333333333333,4849.333333333333,487.3333333333333,9116.0,302.0,1033.0,0.0,0.0,199.66666666666666,3524.6666666666665,389.3333333333333,0.0,0.0,76090.66666666667,0.0,0.0,0.0,2906.6666666666665,0.0,0.0,0.0,1663.3333333333333,0.0,62.666666666666664,1005.6666666666666,0.0,119.33333333333333,0.0,6689.333333333333,446.6666666666667,51.0,0.0,187.66666666666666,514.6666666666666,0.0,0.0,0.0,0.0,0.0,318.6666666666667,0.0,0.0,0.0,161.33333333333334,0.0,0.0,373.3333333333333,0.0,0.0,0.0,343.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3616.0,277.3333333333333,462.6666666666667,0.0,0.0,0.0,0.0,40.666666666666664,2020.6666666666667,214.33333333333334,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Id_25,0,0.0,226.0,5437.666666666667,0.0,0.0,1630.3333333333333,0.0,204623.33333333334,367547.0,504.3333333333333,10549.333333333334,2846.3333333333335,1192.0,5728.333333333333,602.3333333333334,0.0,0.0,0.0,0.0,290.3333333333333,171.66666666666666,7554.666666666667,4865.0,501.6666666666667,0.0,45835.666666666664,0.0,0.0,9446.666666666666,413.3333333333333,0.0,302.0,557.6666666666666,300639.0,0.0,81698.66666666667,2871.0,630.6666666666666,4532.666666666667,307.0,0.0,2733.3333333333335,369.3333333333333,5507.666666666667,492.0,7951.0,228.0,1527.3333333333333,0.0,0.0,433.6666666666667,3736.3333333333335,670.3333333333334,0.0,0.0,122176.0,0.0,0.0,0.0,4566.666666666667,0.0,0.0,0.0,3396.3333333333335,0.0,256.6666666666667,2631.0,207.0,177.0,0.0,6312.333333333333,417.3333333333333,238.66666666666666,0.0,227.66666666666666,1582.6666666666667,117.0,0.0,0.0,155.66666666666666,0.0,186.66666666666666,0.0,0.0,0.0,330.3333333333333,0.0,0.0,715.3333333333334,0.0,0.0,0.0,131.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,4084.0,274.6666666666667,0.0,0.0,0.0,0.0,0.0,130.33333333333334,2293.6666666666665,133.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Id_26,0,0.0,249.66666666666666,6531.333333333333,0.0,17.666666666666668,1684.6666666666667,245.66666666666666,203106.0,365336.0,0.0,9581.333333333334,2322.3333333333335,1109.6666666666667,6254.333333333333,680.6666666666666,304.6666666666667,0.0,0.0,0.0,422.0,197.0,7158.333333333333,4995.333333333333,417.0,0.0,54172.666666666664,0.0,0.0,28593.666666666668,789.0,0.0,395.6666666666667,631.6666666666666,290922.3333333333,0.0,116605.0,3090.0,585.6666666666666,5333.666666666667,563.3333333333334,0.0,3849.0,696.3333333333334,5195.0,517.0,7663.333333333333,227.66666666666666,972.6666666666666,0.0,0.0,1158.3333333333333,4330.333333333333,456.6666666666667,0.0,0.0,75018.0,0.0,0.0,0.0,2824.3333333333335,0.0,0.0,0.0,1012.6666666666666,0.0,52.0,1002.6666666666666,0.0,208.66666666666666,0.0,8438.333333333334,522.3333333333334,123.66666666666667,0.0,187.66666666666666,1560.3333333333333,0.0,0.0,0.0,58.666666666666664,0.0,148.0,0.0,0.0,0.0,155.33333333333334,0.0,0.0,142.33333333333334,0.0,0.0,0.0,95.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,4498.0,352.3333333333333,0.0,0.0,0.0,0.0,0.0,162.66666666666666,2704.6666666666665,199.66666666666666,0.0,0.0,0.0,0.0,161.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Id_27,1,0.0,262.0,5657.333333333333,0.0,142.66666666666666,1616.6666666666667,0.0,206041.66666666666,366179.6666666667,0.0,10366.0,2001.6666666666667,606.0,5788.666666666667,502.3333333333333,0.0,0.0,0.0,0.0,418.6666666666667,187.33333333333334,7412.0,4927.333333333333,248.33333333333334,0.0,44591.0,0.0,0.0,3546.0,343.0,0.0,287.3333333333333,552.6666666666666,301450.0,0.0,85516.66666666667,2740.0,133.33333333333334,4948.666666666667,154.33333333333334,0.0,3269.6666666666665,393.0,4296.333333333333,436.0,9643.666666666666,277.0,777.3333333333334,0.0,0.0,166.33333333333334,3552.3333333333335,294.6666666666667,0.0,0.0,46373.333333333336,0.0,0.0,0.0,1818.3333333333333,0.0,0.0,0.0,480.6666666666667,0.0,0.0,615.0,0.0,148.66666666666666,0.0,5974.666666666667,406.0,169.33333333333334,0.0,104.0,48.333333333333336,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,352.3333333333333,0.0,88.66666666666667,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,4324.666666666667,324.3333333333333,0.0,0.0,0.0,209.33333333333334,155.66666666666666,145.0,2424.3333333333335,216.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Id_28,1,0.0,239.33333333333334,5618.666666666667,0.0,193.33333333333334,1685.6666666666667,0.0,202972.33333333334,364310.6666666667,693.0,9596.0,1983.3333333333333,981.3333333333334,5912.333333333333,524.6666666666666,0.0,0.0,0.0,0.0,360.3333333333333,208.0,7465.0,5129.666666666667,365.6666666666667,0.0,49777.333333333336,0.0,0.0,5609.333333333333,403.0,0.0,319.0,513.6666666666666,304237.0,0.0,79454.66666666667,2676.3333333333335,768.0,4326.0,241.0,0.0,3089.6666666666665,425.3333333333333,5536.333333333333,455.3333333333333,7544.666666666667,295.0,872.3333333333334,0.0,165.33333333333334,261.3333333333333,3320.6666666666665,776.0,0.0,0.0,76123.0,0.0,0.0,0.0,2920.0,0.0,0.0,0.0,2804.6666666666665,0.0,248.66666666666666,1812.6666666666667,183.0,248.0,0.0,6799.333333333333,461.3333333333333,319.6666666666667,0.0,396.0,983.3333333333334,0.0,0.0,0.0,196.66666666666666,0.0,3601.3333333333335,281.6666666666667,86.66666666666667,0.0,587.0,310.3333333333333,328.6666666666667,620.6666666666666,0.0,256.6666666666667,0.0,3611.3333333333335,437.0,0.0,0.0,0.0,0.0,0.0,4415.333333333333,352.3333333333333,0.0,0.0,0.0,154.66666666666666,81.33333333333333,144.33333333333334,2530.6666666666665,325.3333333333333,135.66666666666666,0.0,0.0,0.0,218.33333333333334,0.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
